x,y
5.169760094364952,2.4062792576726633
5.1722240205894465,2.4376545658254423
5.148426440699662,2.5139001528046627
5.1329560526967715,2.609440677932407
5.160539916405196,2.71370985616211
5.16150361623626,2.7920906835876456
5.171464616145662,2.800300199926573
5.163213185759618,2.945632354853523
5.168068435238041,3.0222116447227743
5.186384157638281,3.1122447120866665
5.167907105090425,3.1818694246462895
5.196475668804278,3.198872511682546
5.215565522465879,3.2668761311669274
5.214561536226957,3.3612514497029964
5.189454202617999,3.437907120542621
5.138401465090055,3.5138921913014247
5.151963438809779,3.6056092458234454
5.174152002740839,3.655596194267638
5.195729815063584,3.7099602258744664
5.1951014288225545,3.795945464929202
5.206188227293543,3.868134863024251
5.210752872663784,3.92324864861488
5.218778418042259,4.0251010067664446
5.231110763530533,4.065098332953439
5.209239888101694,4.2442595665752805
5.175066446415642,4.308031867789854
5.149314291403315,4.456323491949493
5.142770331201239,4.487086617729513
5.171923756754635,4.543607659908804
5.189423340206587,4.636548123406092
5.175166964940847,4.729569108937796
5.223778075251214,4.816159024186731
5.214474851342333,4.936516849276903
5.190224331176739,5.013606786972088
5.157757624884909,5.101322223236585
5.1729655326338895,5.161782719148383
5.1664087463374795,5.2656043296903645
5.183393996463788,5.358441967701942
5.1537142020874045,5.430670233937568
5.157547780968939,5.527555257643318
5.219728765432254,5.550976372149053
5.301616473411053,5.474789527524194
5.312904111018887,5.54492618940007
5.310192406747763,5.5962448599172845
5.335811564510927,5.662944972392896
5.3199980056140825,5.740945728755624
5.282019486270318,5.8142085512139055
5.296814436764909,5.8544190527145075
5.3058353931203355,5.944187213018831
5.287870564216464,6.053353266187636
5.312595658377469,6.118980229000891
5.324501117531094,6.202516187662079
5.291695994380556,6.267794679842846
5.248895616477894,6.37018667240084
5.243160517062813,6.437582258074726
5.27596949874475,6.5199042858302025
5.291928817096345,6.596899082974124
5.269577479403975,6.70537136881198
5.239373686399218,6.786007635395764
5.1780002956144875,6.838935335755778
5.1412473082983015,6.9284548092480085
5.135658668680609,7.025610366482649
5.150142212299628,7.098340489836038
5.1005525757898535,7.155394175681295
5.113918123122859,7.224226037345796
5.100452442471629,7.338935980058164
5.074233989897551,7.406981939803314
5.079852417962517,7.454374547669445
5.090191020356103,7.5463257247418065
5.09243754447007,7.643898306125868
5.042484539991864,7.725867279867164
5.068398243538049,7.790718110251824
5.067176191494244,7.8455789540699135
5.0759532775825,7.946586101109012
5.045269713130274,7.983967822676186
5.0270348374705485,8.058634232571213
5.10812500338625,8.142314772215014
5.090282725770777,8.207354274168463
5.162721582792464,8.400473291929806
5.166085707128976,8.470393165194524
5.15747797493666,8.529280764928943
5.177172016344938,8.596216655787714
5.187332702396632,8.67434873165115
5.157965878224645,8.751969517778404
5.169777627834778,8.80907225657733
5.172814982637304,8.904892652568622
5.141915883875514,8.952753794072267
5.155368843765519,9.030786103879807
5.147479890688235,9.12936874030689
5.155772119407985,9.18179748075666
5.136711599255106,9.25793556806808
5.160813616312028,9.347534200342
5.143711604345444,9.459480411881463
5.1139861041171795,9.524386265611872
5.120137442971929,9.609942785788483
5.121585638798223,9.696669574028475
5.134819657319823,9.756412716674726
5.10512478482467,9.881903863063904
5.124250063267134,9.921138085166406
5.114636180665366,10.016117629837948
5.112970177182472,10.049471389618361
5.092133699936446,10.138392082332432
5.104413131885894,10.21538206672277
5.0842727354423465,10.16212002801507
5.082086134844992,10.02982248385656
5.094611235860834,9.942399762315606
5.126692632163117,9.87190008121782
5.094638885929874,9.786763111189991
5.090411417751285,9.725038307340613
5.114476077515881,9.620340734390643
5.143391822817051,9.558083367762286
5.105603111189985,9.468960348807725
5.08003362647897,9.37998453875622
5.083088931182094,9.277857434573468
5.064600696348946,9.225520713670589
5.102405725546294,9.110564956583316
5.104444555381281,9.03281023985581
5.106871685992986,8.943721985611138
5.107266307841027,8.87569438457174
5.10349975041015,8.785999830122176
5.103262538649645,8.72867998087371
5.118090558854682,8.663408091737
5.156789528450642,8.590496845870478
5.145572439208202,8.485823404597445
5.150558299406965,8.406097932441593
5.140138804284923,8.323105397690469
5.128933922953411,8.26088857915965
5.116122462135854,8.184762395130907
5.11282514700707,8.112281967737598
5.118792827637282,8.037690957159388
5.119048076550653,8.036094666497695
5.119150551179165,8.016147333622333
5.148477531874432,7.981640500921264
5.120897562195322,7.916345598435533
5.130255859157378,7.829842022004365
5.184743926881684,7.751988699423323
5.1623416307179815,7.654401988852824
5.047989730951074,7.612430332782577
5.065450332574894,7.522281151844203
5.0528540432993,7.434024148094509
5.053986189892178,7.326141134933958
5.021163544879428,7.28967007972489
5.016244976865418,7.22157964239708
5.007303991306545,7.116981043510533
4.9797777964633205,7.023656659031559
4.993983733474855,6.89785769299585
4.978127178451925,6.823959326605772
4.990660217814867,6.749814565205228
5.006162923492346,6.630533963203622
5.03389783433128,6.543742250830602
5.0634760904019815,6.473970479248738
5.030182823988075,6.382445813367274
5.033259601365262,6.263533378804279
5.083365277652794,6.142221332748515
5.0552276577201996,6.050937004209689
5.070596365468976,5.997155826648754
5.078388290091675,5.935436524002667
5.084251185290119,5.8756489767705595
5.1016681768692775,5.799898268997305
5.108037925291967,5.739722738443052
5.15163401983312,5.667012019035669
5.139061465465778,5.597221458307056
5.132390261242794,5.571810350293437
5.12230313954287,5.515457998303872
5.109096863180888,5.443540731606645
5.114377400314607,5.404963229646115
5.122836154235941,5.378083065567937
5.130938089331551,5.327222144762777
5.100835395076848,5.267764718525092
5.116593204201105,5.231939701952958
5.137661790396804,5.137578499798497
5.1601609076062775,5.048514666328301
5.159242011822943,4.960158797196116
5.144261944672716,4.888996995358282
5.117458500076731,4.806579204240884
5.0977001814405805,4.74769173057395
5.1080118051013335,4.645320563142525
5.060741209062137,4.55322126017063
5.053478697870683,4.460409669272037
5.064394005173208,4.410858310659592
5.046778635481501,4.398755879490828
4.999588355917912,4.312347356353627
4.984890564961507,4.235654335941662
4.983438008331219,4.178327222726856
4.983309671410682,4.0802637376846365
4.9906725221892705,3.9851161843717997
4.926268500152178,3.913028432916133
4.933016485670032,3.7928166228663933
4.90106506808163,3.7315654327032726
4.896230811629287,3.675808597859523
4.911723895511968,3.637265349158667
4.949186942520561,3.5442285437689867
4.979746428420163,3.4837290037424467
4.9602572517275,3.402711546385872
4.97249635624177,3.311927498462459
4.991510976906839,3.2593973383779864
4.989782725678335,3.1685970578441855
4.973564339556353,3.107987354375501
4.9725899607564,3.019070716351053
4.99307658106867,2.9569767199162706
5.004626722738775,2.893578428873551
5.018556370829833,2.8185653710745426
5.028304944519592,2.732695440482782
5.057254848548221,2.6680424319781597
5.049847340768843,2.5853958765802942
5.067019423025505,2.496425372723912
5.075535186828292,2.4484052794610496
5.0690383519915105,2.3694442623379124
5.10354637690322,2.3046510128399857
5.117411729172333,2.2221347393475246
5.123903173624307,2.1941170427555052
5.139605256992087,2.1582906539185087
5.1583479359086635,2.0799133445368763
5.113995704236144,2.0052254811441417
5.134583347494745,1.9435122073266804
5.12559430266318,1.8760314734038726
5.122474777173841,1.783718151469726
5.166101234440233,1.7347123231039983
5.170738385051966,1.6440393301005845
5.1360279822652295,1.5692502042459235
5.142860628219728,1.4917609654647235
5.165931784398801,1.432848016998046
5.15615173685446,1.3325459378190518
5.139242053709644,1.2394860082858745
5.12749468557746,1.1324446677966
5.103589193061916,1.1158270439437596
5.063209701757016,1.0580408971414168
5.092270125766861,0.9644332917470162
5.0921780673962616,0.9120423494821985
5.058687083362079,0.8250417688595415
5.0800621995422475,0.7310368965682235
5.0904220538173535,0.6560747015598902
5.095849675111499,0.5702625365777498
5.0010401652905765,0.5253747539029336
5.01508547399478,0.4218611269231434
5.017054749672798,0.3634936449394821
5.067916680444946,0.3234276871809437
5.1401103154288466,0.3186925707162205
5.229079384264806,0.33817978195937787
5.2981559238215,0.32091950189577195
5.369937463834441,0.2970676059915708
5.454953634664925,0.29357852017075237
5.542550279980427,0.30803033957824133
5.618812081826684,0.29421484111799634
5.7011950589129885,0.28243815200771716
5.756354663169941,0.29159855849814276
5.849307484245669,0.25637298930520336
5.951506376763089,0.25802628379460385
6.013652090224169,0.24925459044928477
6.114911508823563,0.2498711826641494
6.1541046865835805,0.26500684418973547
6.244288850790579,0.2756537925526394
6.305331160690185,0.2728647043222412
6.404515242385496,0.20375538745339433
6.4746483435399504,0.20056858216068602
6.559147937843376,0.2129118112785811
6.651717912487281,0.2282859989366613
6.777646158726679,0.2239926965929841
6.970688776773725,0.29660992681018306
7.050403467889043,0.3094588965133069
7.142548644094835,0.35279030005653156
7.175056039976981,0.4230936770730323
7.272660408258051,0.42083919912414874
7.343283269414101,0.4311369290559979
7.3807861233658585,0.39240969433100115
7.425639229730035,0.4362537675545428
7.510471929255372,0.4198139679054554
7.6380025747953155,0.42830470019276384
7.721800251205215,0.3927982858768437
7.800079220805137,0.4329499627615105
7.892308061199022,0.4458102875365526
7.980576265926063,0.45361369357633474
8.069363376458444,0.45556007650752717
8.167295760694282,0.433256693286851
8.185298438365004,0.35685565584350465
8.29163275912632,0.3604336379617625
8.369865177909045,0.36661234583520924
8.464942912087878,0.4263731982447955
8.525670246737171,0.4219415970875252
8.640524987521275,0.4636611080504306
8.726577241100765,0.4404136530338081
8.805747731415236,0.4268923738501176
8.903114965517942,0.44891504025389606
8.993568231642282,0.4262523569737704
9.083990877669407,0.4365346285064145
9.130927164607966,0.480187281533902
9.185454328704454,0.4609458040593129
9.28599886439757,0.44389645081101325
9.363295029301213,0.45910279198626386
9.415323302401159,0.46303944985822904
9.49737631221034,0.4798980545665984
9.600309024744803,0.497285370257239
9.683105413731392,0.5350703450588973
9.772338963926844,0.5716092865437727
9.82837755151401,0.5722893650584322
9.918993673269691,0.5945629046424821
9.980692274560095,0.574388884652446
10.081589690861883,0.5569003551019558
10.130024284167522,0.590654484894741
10.240088475643475,0.6138646401038482
10.206717597159741,0.6215994652702004
10.266437524239489,0.6342914794480932
10.236824699007084,0.696268526837436
10.237466283095646,0.7917333091318073
10.2158471117932,0.8288190206441355
10.179576438163297,0.9185165017631043
10.153859045728792,0.9870833597463629
10.12283056460402,1.0625853115917216
10.083655596861043,1.1439566185180594
10.05061871420486,1.1958240184275202
9.977630735780144,1.2191882304066675
9.929269582924498,1.2691485943129845
9.939328275326186,1.334565821134867
9.900243985181547,1.4187358027914656
9.882775733868101,1.4801566466460279
9.887171609476605,1.5378768831012934
9.813023092179217,1.5137058949576039
9.754384957189568,1.5697693510687916
9.676546911142411,1.6111727175775028
9.69987398265611,1.7794037510281377
9.652429163880141,1.8580737939758054
9.646270121019475,1.9304741655099324
9.59945440414723,2.0213616217450756
9.575822116652501,2.1109878279687533
9.532580819738897,2.1926302001067524
9.478772467285943,2.230685400789688
9.445309301060654,2.3013011287800422
9.375290019953473,2.399162518792141
9.332107708690213,2.479337609375731
9.280953311263678,2.5324029756526474
9.215947776917897,2.6136901660644
9.209092302106447,2.705872216931143
9.183210906940513,2.756764013759149
9.137075631990092,2.8275600062294295
9.116535944253462,2.8479875036906415
9.047089458960054,2.9501849078457254
8.999937633045576,3.032553593853604
8.92118516067875,3.047944999177335
8.917826026121539,3.1322782835349616
8.890236376178274,3.1680831641958527
8.850639040782253,3.2227002941323826
8.775104337168395,3.29525220341391
8.78542711416585,3.374410937509433
8.721299493784331,3.433158568892171
8.66334343385796,3.497246180842305
8.655826894880143,3.5721432265616673
8.654686803907117,3.6725443102417357
8.62539438765671,3.7256940755376253
8.60075401938396,3.819122791818155
8.570373528707153,3.8621647915532846
8.529498276044135,3.969935798161752
8.473952083330206,4.0374067094153325
8.385831410247553,4.09304083700497
8.36570492925397,4.179573061020277
8.297323080694673,4.204316576999347
8.23876369177279,4.302837637582447
8.20812341339423,4.383924291766794
8.148845380947641,4.4411972188563364
8.111038875851115,4.486902424380515
8.11108133243988,4.538325218244208
8.074091771117986,4.601936551225747
8.083457999675009,4.666751648186544
8.042395108881902,4.764607413817889
7.992019690334766,4.839134840406134
7.978546145013944,4.919706074672155
7.968113106779706,4.967099996796006
7.9512965595045255,5.044299513177941
7.778560239614233,5.153148233027249
7.774553041502037,5.228458413433105
7.730237160827045,5.306741438548259
7.6893661959214405,5.3833773784442345
7.650518395477314,5.4526858694321545
7.631818383051674,5.500298560415271
7.602417553830236,5.592693503516236
7.575671504344947,5.615227643882601
7.559752409250775,5.714078783617875
7.533382771960061,5.76561739038909
7.562302741202446,5.820210972909275
7.635225150178064,5.834709031498556
7.574326002342687,5.882666625982508
7.5133776570351944,5.840445507351027
7.428904362054476,5.901983202318908
7.407270701255236,5.986505056926083
7.357888522548919,6.027963136378658
7.311676972938403,6.071352668907391
7.287885389239356,6.111338536200725
7.256053143257295,6.207927092153667
7.196433545691852,6.272141509385429
7.17578464572716,6.317230207929499
7.164635197959492,6.375844368794831
7.099761307234241,6.438447282667557
7.035347099882734,6.510304439153776
7.002994529442024,6.5744877114180085
6.989165331937434,6.683693221421652
6.981781212187809,6.7574175213539505
7.089204749688918,6.823213152620977
7.050520831707563,6.912983443061385
7.033394250392331,6.971380444771602
6.995821649388883,7.034465207586158
6.949672863456104,7.123817422745539
6.943173064225722,7.2055601885712095
6.877504452632675,7.260770367300051
6.836757767832198,7.33660679974812
6.795257000183469,7.3806474558843425
6.752453818347586,7.427548404636929
6.739494490675452,7.523547782250234
6.727827639296007,7.557101564056966
6.671028441882354,7.617432851713477
6.623373103536322,7.679088064275577
6.576682529617439,7.714357889316202
6.5026215661974485,7.795202902027182
6.435884074142788,7.83645989981269
6.4205609359382745,7.897743065132124
6.403682620851272,7.945610382802885
6.377248314654911,8.041065144914109
6.353508241669866,8.148031904214488
6.297307627941416,8.228114016587647
6.250329736997736,8.265888585003257
6.205160488082996,8.343045386484683
6.168166996471858,8.409364323733428
6.16102375630378,8.418418390053597
6.133130424487256,8.530945152738445
6.0853822489796725,8.590415565145175
6.042126006415705,8.63628218144256
6.042522312378329,8.726969184010505
5.99070663826961,8.83118278299216
5.969340002856945,8.875606636470271
5.8873963231440305,8.92075413625183
5.837331152430629,8.981394489233109
5.792587826500429,9.032609007415783
5.747477187979511,9.14245542199533
5.759075497770834,9.219171546147173
5.714306082973523,9.308577359736852
5.726051729079464,9.38120659963243
5.805305710178146,9.420357969364126
5.8293162804650365,9.643340092529861
5.813359580150181,9.696878229213093
5.791371508299287,9.76641269503529
5.753933496183384,9.823762635520053
5.700408591889304,9.871180329522904
5.70431155401248,9.93069520398628
5.648832142951627,9.990278978824493
5.6098651774802555,10.062329902297645
5.562616186195855,10.141002709618508
5.5086265236696095,10.200612418766092
5.49245437927021,10.306152718520854
5.4730619738283455,10.3819691090923
5.4423323223068625,10.461216105389463
5.4068751076793236,10.513156724839224
5.397873171187633,10.605197517930272
5.350804634542322,10.669579160575351
5.405922979783914,10.666119542306284
5.437250360795152,10.67035495361693
5.543765192446479,10.850091052118213
5.622472756748125,10.856682801808557
5.6809496551053575,10.832754601234814
5.761051487157242,10.831559497773595
5.855855167733371,10.820116689171629
5.946869270536763,10.854110189002025
6.0194559856016605,10.837467978288666
6.067114496070323,10.918256189933482
6.114484501146684,10.916684625851946
6.183207736262306,10.915480448621961
6.291283466504249,10.921454118286
6.379508798038339,10.925983188440798
6.3855336240966105,10.93845613187826
6.415758598702555,10.929193734672427
6.515432298933809,10.94371038597314
6.575006371791849,10.93894289554361
6.648327801655832,10.967734519647841
6.6719650749892425,10.977170643440454
6.734945299436247,10.9393839751393
6.82937024853275,10.981191346423067
6.8981984783533346,10.984827008122894
6.99719208211504,10.998394691990788
7.073823004000988,10.937666037411006
7.1235348457156205,10.95825949503941
7.183360831940333,10.973592969918679
7.251257367189046,11.005655637727784
7.262756798680394,11.01827490241042
7.341979869952036,11.03937195421041
7.412762144586599,11.021401513980457
7.485416820230278,10.986738860053476
7.56193864962963,11.003362237757
7.629968736229617,11.012031928552096
7.667757082959107,11.06166034105212
7.777917456327873,11.075642588761763
7.875039047960713,11.060833448501764
7.930498521948026,11.042614408601672
8.000191784166898,11.000910272873806
8.069230827356476,10.984586496837096
8.172338867915693,10.942776972876848
8.201397107604654,10.917846728576277
8.267783513641,10.946962899190117
8.328640513968582,10.973097738008539
8.402780857689958,11.009307468083453
8.493759401787168,11.148100170799061
8.572380695839339,11.16071426541125
8.659077571956276,11.142381047533364
8.712220948551055,11.16480674529607
8.81040812662654,11.144090309184694
8.910684640928594,11.158118945158272
8.927577745038384,11.165843318693907
8.985740199826171,11.132077423812023
9.05296271939145,11.11184973119916
9.157351965980748,11.131969589623203
9.247014056887746,11.091398104786565
9.323781009450599,11.1168649640537
9.398542958836252,11.087175332994992
9.438585473381549,11.205464243566519
9.506042492584815,11.174439987310743
9.585799158144503,11.152889457898963
9.651013185633742,11.165061806410156
9.722633795579082,11.144691899753456
9.79936256974786,11.177635931257413
9.881588387839637,11.140510137735301
10.00584119612752,11.155025093297205
10.113200159251305,11.272168278869222
10.231273287174439,11.301828085766905
10.288738576140886,11.328063965077085
10.354919507482126,11.33991876247216
10.439881816143673,11.36408042205317
10.511541004225908,11.361130956548033
10.60202209950846,11.347654297642892
10.725562484970391,11.379807192107075
10.683623954119119,11.354591763235105
10.850308434554647,11.290964766635772
10.908814997281175,11.31220088465253
10.986895773604056,11.344021836243707
11.06829216055563,11.361002914790248
11.15300430544358,11.352158982832885
11.19815213226856,11.344148081721862
11.328523857041198,11.327701143918475
11.36056652692754,11.312602660624012
11.425813799376606,11.328396567223855
11.52375763203197,11.333374861294814
11.60482153404113,11.310231043700691
11.691277415779675,11.27121688756229
11.780653256478184,11.25535072879505
11.835236917092613,11.249973825364618
11.943027625031453,11.228297965115429
12.066573933599644,11.197965202620559
12.183612261446115,11.17019605324297
12.223099681290186,11.171591782970694
12.304804264516289,11.208442673788527
12.383227543265386,11.181800417925324
12.463729331425665,11.14838269203227
12.50394124515456,11.143980176128451
12.615997725729004,11.165466809328084
12.688843114618468,11.190809354546584
12.786444987809828,11.202864250266284
12.901030060601157,11.21168204897612
12.992619242960505,11.220833155799456
13.057917504189918,11.235223998351948
13.133037847501146,11.22358973405832
13.244806372107849,11.394525685384279
13.337067682923566,11.374717422089208
13.320293557632231,11.307754665173126
13.299988176141941,11.335691549641133
13.288697399918819,11.297355105681408
13.314964844880553,11.187338729272302
13.292406335853492,11.095047015403198
13.303980144656702,11.04336507693607
13.313999258266605,10.986049967811146
13.325101395763836,10.896562546803308
13.341776553643351,10.826805313310873
13.339520634989087,10.747742377593966
13.351949887768168,10.671741760471281
13.315736211370941,10.617060656391416
13.30756865395949,10.571727200097719
13.328867041908554,10.475189161931315
13.310258417110552,10.369736673241468
13.322087107193045,10.314283972600588
13.308224144312248,10.27504624784771
13.28106174774367,10.199219781327795
13.310033708815167,10.135487448090402
13.348351350691782,9.938046379121397
13.335914727694371,9.86959340164749
13.280252134573226,9.81000880769317
13.294822378542847,9.692442662761641
13.276308039956703,9.640947205198769
13.288944031247619,9.563500703443161
13.278767979458584,9.462812871651453
13.265841948683395,9.392726113761519
13.262674270187356,9.262126727562128
13.209424800901951,9.174131600800967
13.198019185478715,9.063037365321403
13.20251911325685,8.98122745723314
13.212050622252525,8.855697354152401
13.18805888197407,8.791275239073904
13.171111971145748,8.740595019202244
13.16500318688756,8.639746590754756
13.157885608747966,8.541626289525754
13.154017022840485,8.479723969960592
13.160279687734842,8.411279839537062
13.169926039332344,8.319445556189814
13.214398819406414,8.2039623798177
13.22797919160001,8.133082327550149
13.218059565808227,8.06261676693105
13.225562756163692,7.9724373028088635
13.219062050507308,7.888499866767218
13.175719756961367,7.783160768695832
13.149524780471143,7.727048767989741
13.135901226689247,7.655702576898731
13.148843472995209,7.597567388731354
13.115649680738386,7.525862127887748
13.101006940280032,7.441072739449094
13.084697664556451,7.357188980664948
12.99484662570082,7.331242817430988
13.003158997318996,7.228582605958979
12.982166038398626,7.175434412160254
12.991030221880145,7.129645118956746
12.9900056807038,6.996907022382944
12.987883854502247,6.949958616509176
12.95890404949036,6.877953131006064
13.000902099822758,6.813788562059812
12.89297692486815,6.795107976642812
12.862762386852271,6.6999641506909855
12.876448198406608,6.59757104171373
12.811053043191203,6.611394202639355
12.782015148432283,6.559408904571737
12.802835604822809,6.502950216891598
12.830494989393857,6.404240838637704
12.799496078987508,6.330557579347335
12.792323043420266,6.249232239626103
12.800610590897142,6.113072630634647
12.813016723967959,6.027868912132633
12.798800733095899,5.9911046750131804
12.77134021007714,5.884979551956344
12.725276352540815,5.925048119820921
12.780036827024242,5.847551310780218
12.812270519182322,5.8942515283178585
12.854798853438046,5.818697289212807
12.854041052184117,5.721976598065487
12.85738427422389,5.637969730310591
12.868314028834241,5.51485054195395
12.872099637675836,5.46755845843757
12.888346911890322,5.408769967509705
12.88415822422854,5.315447142962698
12.88845718280608,5.251987629405607
12.900728031508374,5.1635460430891555
12.886421930203069,5.091563940021242
12.87785365913019,5.057462020575051
12.896844911094902,4.995918120769272
12.8944625463012,4.966187480986208
12.887711387374944,4.9009424804080775
12.851707624947831,4.813791948327692
12.890330680254088,4.700430001473101
12.847106458812394,4.650618752630426
12.831960751223082,4.585768533297722
12.900568897540337,4.4182452510654215
12.865930467713337,4.361974218897653
12.868073751524054,4.275861955780081
12.85558904162694,4.206815277681749
12.845816726166976,4.145443089611098
12.865600401830923,4.079213128620412
12.84046269186259,4.02586473649952
12.877142846544432,3.962278095323015
12.889189030465815,3.8771347659889726
12.866929462728885,3.8310888676544703
12.862187908213425,3.7181360237601857
12.787602196092577,3.6294717626600748
12.764506529844757,3.5586282620514558
12.874750452459235,3.507542896822064
12.910526343405783,3.400289249280292
12.862642092624396,3.322915878248781
12.833161527788171,3.2581361357880203
12.835959927004573,3.164654986352994
12.829783361792138,3.1049757045738984
12.895774253414698,2.90175367267231
12.904443331465723,2.838890516696633
12.917611507396003,2.8109724790109762
12.925787959898997,2.788603889158542
12.92593351756243,2.6824438121303618
12.880519153322465,2.5603739999280024
12.88056753517703,2.4900322552349814
12.887058525719274,2.4117939672387325
12.904211199210078,2.362710389643362
12.892070369406955,2.275679035047853
12.866024647981009,2.200637391029115
12.863456633741423,2.156924052716601
12.840874533986465,2.107275198291769
12.820862668105466,2.0379679826550814
12.831218034569886,1.9829403863802288
12.858857279703711,1.898583887981625
12.79812608302337,1.827964915466708
12.798595626430572,1.745996703856517
12.807181028631092,1.6639928940390927
12.836309014721383,1.5654772239660046
12.859181422207476,1.498031871716928
12.869139325657883,1.586789263903059
12.856852768564243,1.6909895938030373
13.030613781434969,1.7327990205159922
13.038990161144747,1.7685795682190986
13.022501847079683,1.8339692597148198
13.026925191158286,1.8834559556441828
13.037179367874524,1.9737165632573368
13.040312137069282,2.0545161959457334
13.045591512006528,2.1472651184073386
13.026489653084225,2.1869833804792687
13.00751776572171,2.180056894908835
13.013317899352117,2.259127394675483
13.049827909316834,2.2423047350179197
13.033965201121962,2.335326353408132
12.98275158636913,2.350133922015561
12.93241001423935,2.434503293853923
12.94157390079627,2.5184965981406577
12.923482774084109,2.598282660068252
12.950232493198605,2.687456915081082
12.9174254016463,2.7741480031059242
12.883347531420155,2.8583099439370856
12.85684525910493,2.921044355563511
12.870064379528912,2.9701345720276917
12.843457815074402,3.0455254645234593
12.828754752726159,3.110638480164037
12.872193407212585,3.2066271501829955
12.864032908153815,3.2953744171982864
12.831139757423573,3.35765010935099
12.808864931850797,3.406873366579937
12.892544529772191,3.5201941914582844
12.874054362302473,3.6014472718770447
12.901004027178546,3.672579792129563
12.812191154007689,3.7951052518335917
12.785991905491365,3.8789327580425588
12.773104630567083,3.907787666058346
12.778833982226054,3.9622063276478605
12.767345156950155,4.061847155290001
12.7654507579512,4.145293662585227
12.763100448672324,4.218055439187156
12.746169351062601,4.34100431093614
12.741352009005693,4.409981244846417
12.789176498117804,4.490641608927229
12.796055420665143,4.563965020720956
12.827267230498999,4.605171230274773
12.841675112068563,4.724337108640098
12.855538332412706,4.790273670772318
12.841408539697868,4.9001184991402456
12.854331066732419,4.961973942367178
12.894970390832608,4.99563164143773
12.890661428522037,5.070292530357986
12.930543385280064,5.160562801623589
12.893837385175075,5.258858689967033
12.914756144616629,5.331157166815122
12.895123149514207,5.4392984243605556
12.93816368605952,5.494063024632435
12.98612222628905,5.528579118840383
12.978190701118558,5.626813356970124
12.982218888952763,5.687597854058458
13.00482476477716,5.783679875247064
13.014759003231639,5.86411252254405
13.015411075937992,5.955339999393579
13.000586209475346,5.998889596480833
13.03232023580354,6.097305346226579
13.024671513584623,6.154844154195019
